review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R039878,Jaffna Public Library,5,One of Jaffna's most notable landmarks,"This is one of Jaffna‘s most prominent landmarks. The library was built in 1933 and got destroyed in 1981 during the civil war. This was known to be one of the largest libraries in Asia back in 1980's that had around 100,000 books and other relevant material. After the destruction that took place in the 80's, it was renovated in 2001 and today, it is the second main public library in the island.","August 9, 2018",Vachintha Piyadasa,"Colombo, Sri Lanka",Friends,1999,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or40-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039880,Jaffna Public Library,4,Good place if you want to read local dailies,We visited this place since we had time to kill. Did not undertake a tour of the premises but spent the time reading. They have the entire range of local newspapers to read. Also magazines. They are open to public for reading only from 4.30 to 6.30 p.m. This could have been for a longer duration or the whole day. The library is located in a beautiful campus.,"July 19, 2018",Balaji J,"Sharjah, United Arab Emirates",Business,266,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or40-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039882,Jaffna Public Library,4,One of the biggest Library in Sri Lanka,Jaffna public Library is Sri Lanka's prominent and biggest library. Before the war there were many books and once it was south asia's biggest library as well. Public can visit inside. Photos and videos not allowed. Two stories building. must visit place in Jaffna,"July 14, 2018",ricshanshibly1986,"Jeddah, Saudi Arabia",,2346,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or40-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039883,Jaffna Public Library,5,Public Library,this a public library and visitors only can visit 04.30 pm - 06.30 pm Mondays library is closed and please avoid on Mondays,"July 12, 2018",faarazri,"Colombo, Sri Lanka",,120,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or40-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039884,Jaffna Public Library,4,Good to see such a big library here,I was not allowed inside as it was a holiday that day. But from he outside i can make out that it must be a nice place inside too.,"June 9, 2018",arinds,"Noida, India",Solo,912,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039885,Jaffna Public Library,5,Jaffna Public Library,Just went there for taking photos and couldn't visit inside. It is a nice building and must visit if you travel to Jaffna.,"June 4, 2018",AnudeSilva,"Christchurch, New Zealand",,610,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039886,Jaffna Public Library,3,Famous library,Mostly famous within Sri Lanka. The place could be easily visited along with the other attractions in Jaffna.,"May 2, 2018",Kenneth S,"Mirissa, Sri Lanka",,172,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039888,Jaffna Public Library,5,A must for those interested in the history of the conflict,This place is a must for all those wishing to learn war about the origin and history of the ethnic conflict.,"April 6, 2018",shamirr_13,"Tel Aviv, Israel",Couples,23,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039889,Jaffna Public Library,4,Beautiful building,"Re-built in 2002, this is a wonderful white building housing the new library whose books were destroyed","April 6, 2018",JeffreyB,"London, United Kingdom",Solo,595,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039891,Jaffna Public Library,3,Ok for a photo,Non locals discouraged from entering but I suppose there is a couple of casual photo snaps of you are wandering past. Could be so much better.,"March 24, 2018",PUTNEYBIKER,"London, United Kingdom",Solo,553,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039892,Jaffna Public Library,5,Wonderful Place in Srilanka,It's really a most wonderful place in Jaffana (Srilanka). One of the famous library in the world. Very rare and vaulable book you can read here.,"March 18, 2018",BhaarathPhotography,"Chennai (Madras), India",Friends,259,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or50-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039894,Jaffna Public Library,2,Nothing much to watch,It only has historical legacy nothing much to see in present days. Make a visit in your half day city tours in Jaffna city. Can cover this max in 30 min upon arrival to library,"February 10, 2018",Asanka F,Qatar,Friends,197,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039895,Jaffna Public Library,2,What a waste of time,"First we came on a wrong day, then on a right day it was at a wrong hour. Then we came at 15:30 and it turned out that it opens at 16:00.Anyway, we waited and went in. Most of the halls were off-limits and could not be entered by us. There was hardly anything else to see except some corridors and insight into halls, and, of course, some pictures from the terrible fire during war times.I feel sorry to give such a poor remark and I feel sorry for what has happened to this building in the past. But if they responsible people from now want that this building is admired by the general public, they should also open it (more) to the public.","January 11, 2018",dogadoga,"Ispra, Italy",Couples,221,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039896,Jaffna Public Library,3,Good Memories,"I visited this library after a long time and it is good to see it is functional again. Not sure the quality of the books though. Please not, you need to remove your foot wear before you enter the building.","January 10, 2018",Wijay,"England, United Kingdom",,262,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039897,Jaffna Public Library,3,Didn't get to visit inside,Did not get to visit inside since the break time is between 1 to 4 which was a travesty because we went at 330,"January 9, 2018",Eliya Devan,"Gosford, Australia",,285,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039898,Jaffna Public Library,3,Not for visitors!,You are welcome to call in and look but there are rooms where you cannot enter. One of the better public buildings of Jaffna but not sure why we visited!!,"December 29, 2017",Robert H,"Sydney, Australia",Couples,413,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039899,Jaffna Public Library,4,Holiday,Was a break in Jaffna and the library is close to where we stay. It’s an historical structure with lord Saraswathy ( god of knowledge in Hinduism) at the main entrance .worth to see when in Jaffna,"December 15, 2017",Thanaraj S,"Shah Alam, Malaysia",,524,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or60-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039904,Jaffna Public Library,4,A famous place,There is history behind this place and worth the visit. Its is very creditable that it has been rebuilt and slowly getting back to its old glory. Lots of intellectuals have gone through this place and have benefited. It was nice to look around though not allowed to go inside.,"September 11, 2017",Ropro,"Kigali, Rwanda",,103,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or70-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039905,Jaffna Public Library,4,Centre for learning,"This Library has been restored to its early glory, and contains a vast collection of valuable books. It also acts as a centre of learning for the local students. restricted acces to visitors.","August 11, 2017",fjp4564,,Solo,644,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or70-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039906,Jaffna Public Library,4,Nice to walk around,"It is a nice building, not really special. For me the most interesting was to see how proud they are about this building and how they use it. People are reading newspapers, there are archives, etc..","August 9, 2017",hotsikadee,"Rotterdam, The Netherlands",Couples,68,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or70-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039911,Jaffna Public Library,5,The best library in Asia,it's sad during d war many rare books treasures etc were burnt n distroyed. Also it's was damaged now re buit it again.,"July 17, 2017",DinaliJoaeph,,Friends,6,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or70-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039912,Jaffna Public Library,3,Not much to see,"This was one of the biggest disappointments, as its such a hyped-up place. The visiting hours are restricted (between 4:30-6pm and you can only visit 2 small reading room areas - and everything else is closed to visitors! You might as well keep your shoes on (yes, its a library where you have to take off your shoes!!!) and look at the building from outside and save yourself the bother of going in. Not worth it at all.","July 13, 2017",Manori W,"Colombo, Sri Lanka",Business,197,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or70-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039914,Jaffna Public Library,5,Amazing and beautiful building!,"The Jaffna Public Library is a tourist destination when visiting the city. Unfortunately, it is only open after 4:00pm for foreign visitors. Therefore, you should plan accordingly if you choose to visit. The grounds are spectacular with an assortment of flowers adorning them. This building was rebuilt after it was damaged during the war.","July 2, 2017",Samuel A,"Scottsdale, Arizona",,487,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or80-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039915,Jaffna Public Library,3,Beautiful Building. Out of towners and Foreigners not able access collections.,The building is nice and the grounds are pretty. Only locals are able to access the collections in the library though so don't expect to actually be able to read anything.,"June 13, 2017",Jason H,,,40,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or80-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039918,Jaffna Public Library,2,Not visitor friendly,Visitors only allowed between 4:30 pm and 6 pm and the not actually allowed into any sections to see any books. Hardly public library more like a private members only. Gardens were nice but I would not waste my time,"April 30, 2017",Gloria575,"Hobart, Australia",Couples,25,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or80-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039922,Jaffna Public Library,4,proud,good. it is opens only for few hrs. so we missed. bad luck. for us okay. but better to open it at least for foreigners for the whole day,"March 23, 2017",Jini,"Colombo, Sri Lanka",,62,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or80-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039925,Jaffna Public Library,4,An Iconic Landmark,"The Public Library was burned down in June 1981 and is viewed as in of the defining moment of the Sri Lankan civil war. More than 90,000 books, documents and ancient palm leaf books were destroyed. It was viewed as aimed at the Tamil culture.The building has been rebuilt and is beautiful. Unfortunately, it wasn't open when we visited. It opens in the evenings only.","March 9, 2017",Jan W,"Glasgow, United Kingdom",Couples,38,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039926,Jaffna Public Library,3,Reconstructed library,"Before it was burned in the early 80's, Jaffna Library was a treasure of Tamil culture and knowledge. The modern reconstruction is a reminder of this former glory.","February 26, 2017",Andromachos D,"Athens, Greece",Couples,440,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039928,Jaffna Public Library,4,Great to see it again,"Visitors time is 4.30-6.30pm, But if you are solo or couple you should be able to visit the reading section and get permission to visit other areas. Please maintain silence and observe the rules.Good selection of books. Nice system. Definitely a place to see a good collection back again","February 7, 2017",ACMarcelline,"Colombo, Sri Lanka",,70,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039929,Jaffna Public Library,3,Nothing much to see,The library was built in 1933 and burnt in 1981. But now it's almost renovated and only picture and posters remains. I would say there is nothing much to see now. It will be only opens at 4.30pm to 6pm only,"February 3, 2017",DrHema,"Nittambuwa, Sri Lanka",,378,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039930,Jaffna Public Library,5,Memories,A place filled with memories. Once known to be the largest library on the country and later burnt down by the terrorists with a lot of books to be found only in the Jaffna library. Rebuilt and back on its glory..,"January 30, 2017",ThiLi-DS,"Colombo, Sri Lanka",Friends,26,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039931,Jaffna Public Library,3,Beautiful exteriors but not much to see,"The exteriors of this building has been beautifully restored. Inside, you can see some old pictures of how the building looked like before it was damaged before the start of the civil war. It's also interesting to see locals inside the library reading books and newspapers. It's a good place to visit for half an hour.","January 28, 2017",louierh,"Paris, France",Friends,210,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or90-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039935,Jaffna Public Library,4,Biggest library in Jaffna,"The library only opens after 4:30pm, so please don't go if you want to go inside to have a look. It is close either 6pm or 6:30pm.. can't remember ..It is quite a shame that most sections are not open for visitors. Everyone have to remove their shoes before entering. It is interesting to see that they seperate male and female reading rooms. Male is downstairs and female one is upstairs. No photograph is allow inside, and so can't share any photos.","January 5, 2017",regina_chan,"Penang Island, Malaysia",Solo,254,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039936,Jaffna Public Library,5,Old collections are there..,Wow.. some priceless books also in this library.. and nice place.. This library gave me a good feeling. One of the best library in sri Lanka this is. nothing else to say anything...,"January 5, 2017",Raaj A,,Solo,8,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039939,Jaffna Public Library,3,A Tourist Site?,"The Jaffna Public Library is advertised as one of the sights to see in Northern Sri Lanka, During the civil war the Library which was even then one of the hallmarks of Jaffna was burnt down and now rebuilt. I had sent some books to Jaffna for the library, so I looked forward to seeing it.I went on a Sunday morning and was told it was closed, so I made an arrangement, after a conversation with the man at the gate, to come in early the next morning. I arrived at 9am and was told that visitors were allowed only after 4pm. I explained to the only one who could speak in English that I was from Australia, and that I had an interest in seeing the complex. I still had the same reply. In the end they let me through but showed no interest in my appearance there. I did not see all of it to make any comment. I felt that I was being treated as a inconvenience to be tolerated, and so I left.If you advertise something as a tourist attraction the you should make arrangements to make sure your visitors are made welcome.I do not think I will go back there and while I wish them success I will not personally contribute.","December 31, 2016",Neville F,"Canterbury, Australia",Couples,17,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039940,Jaffna Public Library,5,Looks great from outside,"It didn't opened when I went there. Seems it would be open between 4-7 or so, but not in the noon. Worth a visit.","December 22, 2016",Prakash_Jay,"Chennai (Madras), India",Friends,141,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039941,Jaffna Public Library,5,Should never leave Jaffna without visiting the library.,One of the oldest libraries in south east Asia now renovated after an unfortunate incident during the insurrection.,"December 15, 2016",Lalindra J,,,72,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039943,Jaffna Public Library,3,Architectural wise worth a visit,Nothing much to see. you can wander inside the building. But you have to take off your shoes before you enter it. But most of the areas of the building are prohibited to the travelers. It is understandable because it is a library.,"December 6, 2016",ThamalieK,"Colombo, Sri Lanka",,86,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or100-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039944,Jaffna Public Library,4,Restored to it's former glory.,Well worth a visit in the late afternoon to wander through the rooms and end up on the balcony overlooking the gardens.,"December 2, 2016",ian m,"Leeds, United Kingdom",Couples,747,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039945,Jaffna Public Library,5,Moving and beautiful,"Beautiful building restored after its destruction by racist forces, incredibly important both historically and symbolically. You cannot take photos inside because it is still a functioning library, but you can peek.","November 27, 2016",plqplq,"Toronto, Canada",Solo,35,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039950,Jaffna Public Library,5,A shadow of what it has been,"Socrates said that the first victim of the war is truth, and it is equally true that places of learning and art also suffer greatly in war as a deliberate attempt to damage the collective memory This was once one of the greatest libraries in Asia, containing 97,000 books and manuscripts and much of it was burnt in the civil conflict. It has now been painstakingly restored, and once again looks beautiful but the loss of burnt books cannot never be compensated.","November 2, 2016",Las Buganvillas,"Cartagena, Colombia",,913,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039951,Jaffna Public Library,5,Incredible Architecture,"We were only able to go into the main hall, where the periodicals are kept.It was like entering another time zone - the furnishings, the building - the entire ambiance. Definitely a site to visit. The grounds are spectacular.","October 12, 2016",Gary_TO_12,"Toronto, Canada",Couples,170,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039952,Jaffna Public Library,5,watched a drama play,"i lucked out arriving the day and time that the library was putting on a play, also i explored the building. very nice place and worth visiting.","October 8, 2016",Thamara T,"Anchorage, Alaska",Friends,108,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039953,Jaffna Public Library,4,The Greatest in Sri Lanka,"This is a very famous and great Library in Sri Lanka. Built in ancient time. It was burnt during the war in 1981. Now it is completely recovered. There are nearly 100,000 books.","August 24, 2016",Keerthiee,"Ginigathena, Sri Lanka",,102,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or110-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039955,Jaffna Public Library,2,An Impressive Building from the Outside,We were very disappointed with the interior. It was not set up for visitors and most rooms leading from the corridors were out of bounds for tourists,"August 16, 2016",John M,"Kingston-upon-Hull, United Kingdom",Solo,18,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or120-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039957,Jaffna Public Library,4,Visit to the largest library in northern Sri Lanka,The was destroyed years back and now fully renovated. This has a very large collection. Visitors are allowed to go in after 4 pm and restricted to a selected area,"August 12, 2016",Prof Kamal V,"Kegalle, Sri Lanka",,158,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or120-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039958,Jaffna Public Library,2,"Unless your a member, you cannot get into the whole library, the building is great though.","See above. Building is great, just cannot get anywhere inside which was disappointing. If they could open a couple of sections, as I would have really liked to have seen some of the older books etc.","July 24, 2016",Mike S,"Adelaide, Australia",Couples,5,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or120-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039961,Jaffna Public Library,5,Stand tall as the knowledge it hides,Once a legend that was smashed down by piety politics but glade it stands again as we have heard in past. it will serve our nation more than before,"June 24, 2016",MikeandNayomi J,,,9,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or120-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039962,Jaffna Public Library,4,Nice library,The visit to the library was a excellent trip.The library looks attractive after the renovation some years back.This library is world famous with a large collection of books.Very famous persons visited the library in Jaffna.The location is maintained properly.,"June 17, 2016",DubaiAnand,"Chennai District, India",Friends,141,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or120-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039964,Jaffna Public Library,3,nothing much to see for non-members,"If you are hoping to see the excellent book collection, please become a member. You can get a temporary membership at the counter. Otherwise, all you can do is admire the building and its gardens.","May 24, 2016",bee j,India,,34,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039965,Jaffna Public Library,4,Heart of jaffna,This place is very popular with locals. This is a historical place in jaffna. A lot of books are here. And rare once also. Nice architecture of building.,"May 19, 2016",Dilshan M,"Colombo, Sri Lanka",,314,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039966,Jaffna Public Library,5,Beat Libraries,This Library is one of the Best In Asia. This has variety of rare books. Very popular with the public. This an Icon in Jaffna.,"May 8, 2016",Sanjeewa Anthony,"Colombo, Sri Lanka",,347,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039967,Jaffna Public Library,3,Historic building not set up for visitors,"Given the historical significance of this place it is worth visiting. Don't miss the photos of the damage from 1981 above the doorways in the reception area. But it is, more than anything else, a working library and a visit doesn't take more than 15 mins. At the moment there is a little exhibition outside on 60 years of Sri Lanka in the UN.","April 28, 2016",Adam T,"London, United Kingdom",Couples,35,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039968,Jaffna Public Library,4,"Impressive building, unfortunately only open to visitors from 4.30 until 6.00 p.m.","We were allowed to walk around the grounds of the library, but were not allowed to enter the building, as visiting hours were late afternoon only. There was a very interesting exhibition outside, on the work of the United Nations in Sri Lanka.","April 24, 2016",Christin H,"Koege, Denmark",Couples,159,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039969,Jaffna Public Library,5,Very nice to go see,First of all its open to visitors only between 4:30-6!It's a nice place to see but I was expecting a whole lot more space/ rooms with books.... But there are some things you can see and even learn.... The structure is magnificent!!,"April 21, 2016",KrishI,"Colombo, Sri Lanka",Couples,45,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039970,Jaffna Public Library,3,Ok for a quick visit,"This is a must see see place in Jaffna as it is one of the key sites that jaffna is known for. There are very specific visiting hours from 4.30pm to 7pm. Most of the library halls are closed to visitors, but you can take a quick peep through the doors.","April 20, 2016",HanimA A,"Colombo, Sri Lanka",Couples,114,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or130-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039975,Jaffna Public Library,3,"Nice building, but nothing much to see or do","Beautiful building from outside, nice garden,easy to find, visitors are not allowed to go the ""sections""...so basically you can walk only in corridors...but will not take you more than 15 minutes.","March 13, 2016",davfro,,Couples,33,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039978,Jaffna Public Library,3,Good to visit,The library is open for public viewing only from 4.30 pm to 6 pm. You can walk through a few public areas on the ground floor and the first floor.,"February 22, 2016",sanj75,,,46,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039979,Jaffna Public Library,2,Nothing much to see,"Although the building is quite nice, do realize this has been completely rebuilt after the civil war, so it's historic value is a bit less than meets the eye... You can skip going inside if you're in a hurry as the inside offers a standard public library with entry to the sections prohibited for visitors. You are able to see some pictures of the building before the restoration inside if it interests you","February 18, 2016",MaartenDeGroot,"Amstelveen, The Netherlands",Couples,68,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039980,Jaffna Public Library,3,Nothing special,"Visitors can visit daily from 4.30 - 6 pm but if you did happen to miss these times, don't feel that you've missed out, It's just a huge building but hardly anything to see inside. Didn't see one book!","February 14, 2016",Minty,"Chiang Mai, Thailand",,17,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039981,Jaffna Public Library,3,Exterior worthwhile,Very sadly there is little inside as all the treasures were burned by arsonists. The architecture of building must be seen. No need to spend too much time here,"February 13, 2016",CJFP17,"London, United Kingdom",Friends,51,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039982,Jaffna Public Library,3,Good,It's one of the best libraries at south asia.You need to remove shoes before entering to the library.,"February 11, 2016",chathura m,,,36,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or140-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039985,Jaffna Public Library,4,Sombre past yet bright future,"Even after it was burnt down by the time of conflict , today Jaffna public library stands still after renovations,this building it self resembles the perseverance and strength of city's people,by standing tall in the middle of Jaffna city..Library is not open to tourists on Mondays, other days except week ends it's opened to tourists after 4.00 PM,Once in side the library you are given limited access to the library, as a visitor you are not able to see all the rooms with books or sit and read a book, you are only given a chance just to see the reception area, a hall way leading to a computer room.However the library is one of the must see places in Jaffna as it is a historic building.","January 5, 2016",Vimukthi P,,Friends,24,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or150-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039986,Jaffna Public Library,4,Historical Building,This library was destroyed during the war and now its rebuild to reflect the past glory. We couldn't visit inside the library as we arrived at a time where it was closed. But we enjoyed looking at the building.,"December 21, 2015",109Su2014,"Colombo, Sri Lanka",,47,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or150-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039989,Jaffna Public Library,5,The Largest Library in South Asia,"Thia is a amazing Library, one must visit when in Jaffna and the pathetic story was during 1980's this place was set fire due to an ethnic issue in the country and there was very unfounded books were burnt.Well maintain Library in Sri Lanka and pretty nice location in Jaffna","November 13, 2015",ColomboJohn,,,8,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or150-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039990,Jaffna Public Library,3,interesting place,it's a huge building in Jaffna with a bit of a history. It was worth a photo. I wouldn't plan too much time here.,"October 30, 2015",fozjon,"Jaipur, India",Friends,2200,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or150-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039992,Jaffna Public Library,4,Place that has some history,Was a good place to visit but access to most of the places are restricted apart from the reading rooms.,"October 14, 2015",Uthz_w,"Melbourne, Australia",,1073,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or150-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039995,Jaffna Public Library,4,A must see in JF,An amazing symbolic structure that amazes you with its outside an inner beauty. And both the old and new story of it is a vital part of understanding the history.,"September 13, 2015",MrManOnTheMoon,"Copenhagen, Denmark",,89,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or160-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039996,Jaffna Public Library,4,History of Tamils can be read here,"This is one of the most popular place in the Northern province of Sri Lanka - Jaffna. This library was the one of the biggest in early 80s in Asia and then burnt in 1983. This is one of the symbol of the conflict affected people. Though the building is renovated and reopened for public, the people still carry their inner wounds as unhealed.","September 10, 2015",jthatparan j,"Colombo, Sri Lanka",,242,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or160-Jaffna_Public_Library-Jaffna_Northern_Province.html
R039998,Jaffna Public Library,5,history shall not repeat itself,"Historic building, bring sadness to anyone getting to this library was burnt once with so many Historic books. Let history not repeat itself","August 10, 2015",Dr T Sayandhan,"Kandy, Sri Lanka",,179,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or160-Jaffna_Public_Library-Jaffna_Northern_Province.html
R040002,Jaffna Public Library,4,A good central place to hold meetings.,"I attended a forum here. The facilities were modern, the sound system was up to date, the room was air-conditioned - a nice venue for business and education.","July 20, 2015",Margaret N,,Friends,61,https://www.tripadvisor.com/Attraction_Review-g304135-d7312819-Reviews-or160-Jaffna_Public_Library-Jaffna_Northern_Province.html
